word,clicks,impressions,cost,convertedClicks
smojver,1,1,0.15,0,
theodora,1,1,1.3,0,
mirro,1,3,1.27,0,
scoby,1,1,1.09,0,
orrin,2,2,2.64,0,
allamakee,1,1,1.15,0,
jerod,2,0,0.5,0,
deblieck,1,1,1.11,0,
aviv,1,2,0.49,0,
jeron,1,2,0.68,0,
treslan,1,2,1.12,0,
serenity,3,5,2.3600000000000003,0,
colonial,2,3,3.16,0,
weather,2,2,1.14,0,
tellez,1,1,0.49,0,
quinones,2,8,0.63,0,
fagala,1,2,0.42,0,
saculla,1,1,1.64,0,
jeffersons,1,1,0.6,0,
handcooks,1,1,1.07,0,
dewey's,1,1,0.41,0,
avie,1,1,1.52,0,
teller,1,1,1.05,0,
mccreery,1,1,0.77,0,
cyrus,2,4,1.22,0,
sendai,1,1,0.79,0,
obadyah,1,1,0.78,0,
avis,4,6,4.550000000000001,0,
kotowski,1,1,0.81,0,
porter,10,13,10.389999999999999,0,
registre,1,1,2.88,0,
pregnancyduedate,1,1,0.58,0,
crusoe,1,2,0.63,0,
meryl,2,5,1.97,0,
registry,389,2677,613.4999999999998,5,
theodoro,1,2,1.05,0,
mathan,1,0,0.33,0,
latos,1,1,0.35,0,
dessa,1,1,0.34,0,
baptism,8,56,6.609999999999999,0,
lee's,1,1,2.04,0,
baptist,14,40,11.82,0,
rena,4,5,3.06,0,
separated,2,2,2.33,0,
unwin,2,2,2.5700000000000003,0,
plainview,7,12,7.71,0,
lauda's,1,2,0.77,0,
rene,6,8,3.5999999999999996,0,
barrom,1,1,1.88,0,
barron,5,11,4.35,0,
rashichakra,1,1,0.45,0,
monnig,1,1,1.28,0,
harrap,1,2,0.36,0,
wisonsin,1,1,0.35,0,
reno,15,19,11.97,0,
rende,2,1,0.86,0,
amarante,1,3,0.95,0,
camenzind,1,3,1.62,0,
harrah,1,3,0.5,0,
trippe,1,2,0.28,0,
kellerman,1,1,0.77,0,
reny,1,1,0.38,0,
julius,5,9,4.46,0,
mcteague,1,2,0.93,0,
micheline,2,1,1.2,0,
osborne,4,3,3.6300000000000003,0,
norvell,1,1,1.62,1,
bueno,1,1,0.2,0,
jayati,1,2,0.36,0,
claus,1,1,0.21,0,
remi,0,1,0.0,0,
barros,2,2,2.48,1,
gannett,1,3,0.69,0,
renee,20,28,18.95,0,
cozadd,1,1,0.64,0,
barrow,2,4,2.4,0,
connie,13,155,9.129999999999999,0,
directory,5,4,3.96,0,
remo,1,1,0.83,0,
certfi,1,1,2.0,0,
yearwood,1,2,1.7,0,
claud,1,6,0.77,0,
yarborough,2,2,2.6799999999999997,0,
birthjs,1,1,0.68,0,
summit,18,48,21.009999999999998,0,
erlease,2,3,1.0,0,
remy,2,2,0.74,0,
renea,1,1,0.76,0,
clark,61,96,53.27000000000001,0,
marunowski,1,1,0.77,0,
barrie,1,1,0.51,0,
glazier,1,1,1.6,0,
ardella,1,1,0.85,0,
ziemba,1,1,0.93,0,
indianpragnance,1,3,0.24,0,
renew,1,2,1.4,0,
clary,1,1,0.53,0,
newark,25,51,26.03,0,
jerald,2,2,1.8299999999999998,0,
caifornia,2,0,1.82,0,
sirluck,1,1,0.79,0,
1861335p,1,2,0.4,0,
henken,1,1,1.02,0,
clara,23,64,25.55,2,
unlocking,1,2,1.03,0,
walsburger,1,1,0.59,0,
certifacat,1,1,1.48,0,
baranski,1,1,0.61,0,
castillo,6,7,6.220000000000001,0,
bryce,6,6,3.9700000000000006,0,
clare,1,1,0.27,0,
astrology,88,1538,57.69,0,
karnes,5,6,6.179999999999999,0,
zieman,1,10,0.12,0,
whitley,1,2,1.23,0,
julisa,1,1,0.11,0,
graesser,1,1,1.0,0,
bazemore,1,1,1.29,0,
castille,1,1,0.6,0,
portal,2,4,2.76,0,
stastics,1,1,0.5,0,
petroccia,1,3,0.5,0,
class,4,5,1.6099999999999999,0,
rayland,1,1,0.59,0,
elmwood,1,1,1.11,0,
northern,7,10,8.44,1,
collum,1,1,0.89,0,
bomotti,1,1,0.79,0,
chimento,1,2,0.33,0,
birthrecords1947oakparkill,1,1,1.66,0,
freeling,1,1,1.44,0,
huxtable,1,1,0.77,0,
mathew,3,4,2.69,0,
jerseyine,1,2,1.64,0,
rest,1,1,0.74,0,
strauss,1,1,0.74,0,
kassam,1,1,0.47,0,
dependant,1,1,0.96,0,
bryan,17,26,17.98,0,
rueda,1,1,1.59,0,
hutchcraft,1,1,0.43,0,
50th,1,1,0.24,0,
94044,1,2,0.17,0,
drayton,1,1,0.27,0,
bearville,1,1,1.68,0,
coast,3,3,2.05,0,
crescent,4,5,4.25,0,
abele,1,1,0.34,0,
obando,1,4,0.68,0,
voyles,2,2,1.3900000000000001,0,
felio,1,1,1.55,0,
shamia,1,1,0.81,0,
devonish,1,1,0.61,0,
parrish,4,5,3.6199999999999997,0,
felix,7,8,3.8100000000000005,0,
altice,1,1,0.57,0,
africa,21,33,20.11,0,
baker,31,59,31.65,0,
feliu,1,1,1.67,0,
schuck,1,1,1.02,0,
mirza,3,3,1.9300000000000002,0,
stewartsville,2,2,0.99,0,
killeen,4,4,2.1,0,
fellner,1,1,0.72,0,
ffree,1,1,1.74,0,
bronwyn,1,4,0.25,0,
abell,1,1,0.54,0,
maclachlan,1,2,0.71,0,
villanuevas,1,1,0.11,1,
arnolds,1,2,0.3,0,
entry,1,1,1.16,0,
granville,7,5,8.4,0,
alejandro,2,2,1.21,0,
unwed,5,8,6.14,0,
certificiates,2,1,2.34,0,
storeygard,1,1,0.62,0,
spfld,2,2,1.12,0,
leeds,3,2,2.53,0,
canandaigua,3,4,3.45,0,
glenwood,3,3,3.54,0,
georges,1,1,0.52,0,
izac,1,2,0.62,0,
linnette,1,1,0.46,0,
leesburg,1,1,0.88,0,
sarine,1,1,0.74,0,
winifred,3,3,2.3,0,
zidell,1,1,0.61,0,
alaysha,1,1,0.51,0,
horoscopes,8,61,7.789999999999999,0,
countyofcookstateofillinois,1,1,0.73,0,
subway,1,1,0.24,0,
bjp,1,1,0.89,0,
goza,1,1,0.47,0,
constanze,1,2,0.33,0,
lyndsay,1,1,0.6,0,
salary,1,10,0.55,0,
urey,2,2,2.58,0,
rokous,1,1,0.77,0,
kolojewicz,1,1,0.89,0,
towner's,1,1,1.41,0,
kingwood,1,1,0.55,0,
rokosz,1,1,1.17,0,
wurtzler,1,1,0.78,0,
klassen,1,1,0.27,0,
osika,1,1,0.87,0,
schacht,1,3,0.7,0,
arundel,1,2,0.44,0,
polverino,1,1,0.12,0,
vacherie,1,1,0.36,0,
proff,1,1,1.87,0,
bio,6,7,4.04,1,
hamlin,1,1,1.35,0,
nephew,2,4,2.58,0,
bembry,1,1,0.14,0,
aragon,1,1,0.73,0,
bin,1,1,0.34,0,
big,9,15,9.389999999999999,1,
nebraska,114,619,142.44000000000003,7,
baloy,1,1,1.22,0,
aalayjah,1,1,0.32,0,
bmd,12,73,8.29,0,
paakh,1,1,0.57,0,
christenings,6,8,4.91,0,
goodall,6,11,2.98,0,
ploetz,1,1,1.14,0,
medusa's,2,4,0.72,0,
corthell,1,1,0.41,0,
halsell,2,5,0.16,0,
concerned,1,0,2.51,0,
suhajcik,1,1,1.3,0,
zavier,1,1,0.68,0,
hillsville,1,1,2.28,0,
odell,1,1,0.92,0,
bly,1,1,0.57,0,
amarota,1,1,0.78,0,
kieselhorst,1,1,1.05,0,
chwalowski,2,1,1.66,0,
leorick,2,5,0.75,0,
bastardo,1,1,0.91,0,
cookingham,1,1,1.25,0,
altman,1,0,0.87,0,
keys,1,0,0.26,0,
ndidi,1,2,0.82,0,
graduates,2,2,1.34,0,
kaweah,1,2,1.13,0,
bremerton,5,5,4.539999999999999,1,
forks,4,4,3.17,0,
addam,1,0,0.39,0,
tijerina,1,1,0.28,0,
jahmari,1,1,0.57,0,
wagenen,1,2,0.76,0,
azonwu,1,1,0.35,0,
proha,1,1,0.52,0,
mcrae,1,1,0.74,0,
petoskey,1,1,0.11,0,
bob,10,11,8.06,0,
syrek,1,1,0.76,0,
kohut,1,1,0.8,0,
kerr,2,2,1.24,1,
spalding,2,3,2.8600000000000003,0,
startmovie,1,1,0.29,0,
kern,13,31,13.540000000000003,0,
0944,1,3,0.44,0,
keri,1,2,1.06,0,
urja,1,1,1.39,0,
rottweilar,1,2,0.45,0,
licking,4,6,3.85,0,
stewart,26,34,19.33,0,
planet,1,2,0.84,0,
reisinger,1,1,1.03,0,
kera,1,1,0.26,0,
helsinki,1,1,0.56,0,
rivera,15,18,13.6,0,
gadsden,2,2,2.1,0,
suresh,1,1,0.41,0,
bolin,1,1,0.39,0,
newports,1,1,0.6,0,
escanaba,2,3,2.23,0,
nahum,1,1,0.36,0,
projo,1,1,1.62,0,
leosha,1,1,0.87,0,
proctorville,1,1,0.38,0,
potenza,1,3,1.3,0,
capone's,1,1,0.85,0,
constante,1,1,0.93,1,
alsaquan,2,4,1.38,0,
aleshia,1,1,0.24,0,
orsdel,1,0,0.75,0,
georgia,286,2678,338.4099999999999,10,
bnj,1,1,1.98,0,
rivers,2,2,1.48,0,
current_page,1,1,2.92,0,
padukone,2,5,0.64,0,
azle,1,1,1.82,0,
sign,56,320,46.30999999999999,0,
gotten,1,1,0.88,0,
hussein,1,4,0.15,0,
mirzaei,1,8,1.46,0,
clemens,4,3,2.25,0,
cassadine,1,1,0.27,0,
clement,1,1,0.34,0,
faribault,1,1,0.31,0,
gotter,1,2,0.75,0,
baxter,3,2,1.75,0,
kery,1,1,0.8,0,
briney,1,1,0.74,0,
shukeiva,1,1,0.27,0,
cronkright,1,4,1.88,0,
nikolayev,1,1,2.03,0,
landherr,1,1,0.74,0,
obtained,2,1,1.68,0,
carlson,9,8,9.440000000000001,0,
measure,1,1,0.61,0,
pazos,1,1,1.39,0,
shalee,1,1,0.14,0,
morbach,1,2,0.6,0,
keth,2,8,1.08,0,
booher,2,2,1.8699999999999999,0,
sussex,3,4,3.66,0,
meemken,1,2,0.64,0,
talley,4,4,4.010000000000001,0,
dooner,1,1,0.77,0,
galbraith,2,2,1.05,0,
lauryn,2,4,2.19,0,
ballz,1,1,1.36,0,
searchyour,1,1,1.57,0,
shimoum,1,1,1.02,0,
kirtland,1,1,0.79,0,
thomson,2,2,1.5799999999999998,0,
snead,2,2,1.01,0,
skiatook,1,1,1.18,0,
vacula,1,1,0.66,0,
echlin,1,1,1.68,1,
waltham,1,1,0.66,0,
forge,2,1,2.9,0,
augsburg,1,1,0.85,0,
aziz,1,1,0.94,0,
brignoli,1,1,0.74,0,
filotei,1,1,0.87,0,
bor,1,1,1.11,0,
kootenai,2,3,2.55,0,
mpls,1,1,0.88,0,
mutembo,2,1,1.76,0,
7364,1,1,1.32,0,
willenburg,2,1,1.52,0,
box,5,7,4.09,0,
bow,2,3,0.5,0,
boz,1,2,0.51,0,
deptofvitalstatistics,1,1,0.71,0,
boy,24,51,23.169999999999998,1,
searchable,6,14,6.09,0,
montell,3,4,2.66,0,
matsueda,1,1,0.95,0,
verify,13,33,9.98,0,
daughtry,1,6,0.28,0,
cotrone,1,1,0.77,0,
imbriano,1,3,1.66,0,
noblesville,1,1,0.3,0,
poitier,1,1,0.54,0,
caucasian,2,1,0.32,0,
cbseresult2014britto,1,1,0.09,0,
minnesota,209,856,267.3699999999999,6,
stlukes,1,1,0.25,0,
emilia,2,2,2.3200000000000003,0,
seyed,1,2,0.9,0,
refugio,2,2,1.6,1,
raider,1,3,1.25,0,
infirmation,1,1,1.12,0,
aiden,4,7,3.8400000000000003,0,
final,2,2,1.88,0,
foundling,9,12,8.11,1,
mackinnon,1,0,1.11,0,
whiting,4,4,4.51,0,
salako,1,1,0.49,0,
kent,25,37,21.960000000000004,0,
kress,1,2,0.27,0,
kainoa,1,1,0.42,0,
tonya,3,2,1.96,0,
bad,1,1,1.35,0,
lough,1,1,0.89,0,
colona,1,1,0.66,0,
finan,1,1,0.88,0,
labadie,1,1,0.64,0,
muncipality,2,3,0.95,0,
priore,3,10,1.3,1,
delehanty,1,2,0.89,0,
khushnama,1,1,0.54,0,
califoria,1,1,0.98,0,
bay,30,47,29.239999999999995,0,
albums,1,1,0.31,0,
lynwood,2,2,3.5,0,
finad,1,1,0.99,0,
rippingale,1,1,1.28,0,
bar,1,1,0.78,0,
keon,1,1,1.64,0,
foal,1,2,0.57,0,
bao,1,1,0.15,0,
tehira,1,1,0.66,0,
leatherman,2,1,0.8,0,
braunagel,1,1,0.48,0,
bdm,3,6,1.58,0,
ortega,1,1,0.66,0,
kirandeep,1,1,0.91,0,
luzern,1,1,2.02,0,
deochoa,2,2,0.87,0,
ahiya,1,1,0.87,0,
proof,23,73,19.629999999999995,0,
paducah,1,1,1.44,0,
butz,1,1,0.91,0,
fullerton,4,6,2.53,0,
wildasin,1,2,0.67,0,
deforest,1,2,0.71,0,
massachusets,1,1,1.59,0,
gogan,1,1,1.13,0,
butt,1,1,0.15,0,
kept,1,1,0.68,0,
louis,102,151,99.29,1,
thiessen,1,1,0.49,0,
lejeune,2,2,1.24,0,
kaydence,1,1,0.21,0,
southbridge,1,1,0.5,0,
oswald,1,1,1.09,0,
bch,1,0,1.48,0,
ileana,1,1,1.12,0,
schaperjohn,1,1,1.28,0,
louie,2,2,2.06,0,
potente,1,4,0.81,0,
mcgarvey,1,1,1.75,0,
druogno,1,1,1.67,0,
ceritficate,2,4,1.55,0,
tarpon,3,11,2.42,0,
louia,1,1,1.58,0,
forca,1,1,0.57,0,
babies2005,1,1,0.22,0,
shiner,1,1,0.97,0,
varady,1,1,0.18,0,
copanos,1,1,0.72,0,
force,7,8,10.15,0,
kenyon,1,1,0.43,0,
marriner,1,3,0.53,0,
bcw,1,1,1.42,0,
seyda,1,1,0.5,0,
shinel,1,1,0.91,0,
aielli,1,2,0.2,0,
6260,1,1,1.15,0,
melonie,1,1,0.73,0,
neeraja,1,4,1.33,0,
finds,2,5,2.85,0,
culbert,1,2,0.76,0,
lepore,2,3,1.16,0,
braganca,1,1,0.87,0,
angles,3,3,2.56,0,
pricilla,1,1,0.42,0,
dukette,1,2,0.89,1,
conrad,8,14,6.61,0,
finda,1,1,1.37,0,
exact,29,46,22.89,0,
baez's,1,1,1.81,0,
betsy's,1,1,0.31,0,
eirmc,1,1,0.76,0,
required,4,3,2.62,0,
aiello,1,1,1.81,0,
loomis,1,1,1.75,0,
thrower,1,1,0.44,0,
bucyrus,1,0,0.89,0,
sieck,1,1,0.89,0,
breashears,1,1,0.7,0,
bee,6,9,2.68,0,
cavanaugh,1,1,0.57,0,
aidan,7,6,5.739999999999999,0,
bed,1,1,1.6,0,
balta,1,1,0.52,0,
enter,3,4,1.9900000000000002,0,
udham,1,1,1.35,0,
ben,12,27,7.889999999999999,0,
elkton,3,4,1.84,0,
telegram,1,2,0.44,0,
geogia,2,2,3.0,0,
bel,1,1,0.86,0,
bey,1,1,0.05,0,
pfaff,2,1,3.1,0,
bet,1,2,0.23,0,
fales,1,1,0.44,0,
salvatierra,2,4,0.18,0,
ursa,1,1,0.66,0,
husbands,1,1,0.99,0,
findy,1,1,0.58,0,
salado,1,1,0.67,0,
wentworth,1,2,1.12,0,
lowenbraun,1,1,0.55,0,
quick,4,12,3.3400000000000003,0,
melissa,26,28,12.569999999999999,0,
freeport,5,5,5.51,0,
hyde,3,7,1.7299999999999998,0,
kelm,1,1,0.54,0,
kowaleski,1,1,1.07,0,
kelf,1,3,0.88,0,
californa,3,4,4.010000000000001,1,
balto,1,1,0.28,0,
bie,1,1,0.82,0,
lynching,1,5,0.53,0,
anglin,1,1,0.49,0,
leddie,1,1,1.84,0,
sanfrancisco,2,1,3.62,0,
moose,1,1,0.93,0,
adoptable,4,160,4.55,0,
finch,2,3,1.25,0,
kaseman,2,1,3.06,0,
gilkeson,1,3,0.81,0,
keeran,1,1,1.02,0,
healthland,1,2,0.36,0,
azam,1,1,0.56,0,
kreps,1,2,0.81,0,
yager,1,1,0.81,1,
dwon,1,1,1.14,0,
stehle,1,1,0.4,0,
kemp,2,2,0.83,0,
moore,34,42,34.14,2,
pantalone,1,1,0.44,0,
energy,1,1,0.3,0,
baytown,2,2,2.97,0,
parikh,3,2,0.88,0,
galsburg,1,2,0.12,0,
admiral,1,2,0.58,0,
legault,1,1,0.32,0,
sisk,1,1,1.51,0,
lanini,1,1,0.85,0,
meter,2,1,0.32,0,
hubbell,1,1,0.93,0,
wagnet,1,1,0.16,0,
brookshire,2,2,0.98,0,
ruben,1,1,1.15,0,
mionis,1,2,1.63,0,
provo,1,1,1.05,0,
mdleleni,1,2,0.44,0,
prove,4,5,3.9400000000000004,0,
missy,1,1,0.26,0,
bunt,1,3,0.51,0,
laplata,1,1,0.24,0,
savewordtemplates,1,2,0.86,0,
wagner,13,16,10.05,0,
bowser,2,2,2.27,0,
finland,8,16,6.21,0,
jupiter,2,2,1.31,0,
jeffersonville,2,2,0.31,0,
quiet,1,1,0.76,0,
heady,1,2,1.36,0,
dejarnette,1,1,1.27,0,
krein,1,1,0.46,0,
temple,6,6,4.91,0,
savannah,12,17,15.21,0,
vardaman,1,1,1.0,0,
dayle,1,1,0.93,0,
westport,3,3,2.4,0,
goil,1,1,0.4,0,
zebrowski,1,1,1.47,0,
dstevof,1,1,0.95,0,
breczinski,1,1,0.4,0,
poeple,1,2,0.57,0,
crane,5,6,3.4000000000000004,0,
buna,2,3,1.94,0,
leavenworth,5,6,7.220000000000001,0,
moone,1,1,0.3,0,
turiak,1,1,1.0,1,
widenhofer,1,2,1.25,0,
parcover,1,1,2.11,0,
broadview,3,7,0.85,0,
vance,5,4,3.88,0,
plaugher,1,2,0.91,0,
mollies,1,1,0.69,0,
benedetto,2,1,1.28,0,
gold,3,3,1.4,0,
giovanni,1,1,0.54,0,
demmert,1,1,0.94,0,
vizvarra,1,1,0.32,0,
site,28,38,31.739999999999995,1,
batesville,1,1,0.81,0,
danville,8,13,7.050000000000001,0,
statler,1,1,1.18,0,
finalized,1,1,0.67,0,
thorn,1,0,1.46,0,
lokkibg,1,1,1.27,0,
bull,1,1,0.51,0,
binneboeses,1,1,0.99,0,
woodards,1,2,1.73,0,
statham,1,1,1.01,0,
caceres,1,1,0.07,0,
brookville,2,2,3.0999999999999996,0,
plante,1,1,0.78,0,
reshaun,1,1,0.94,0,
october,82,106,61.42000000000001,1,
eaton,6,7,4.1499999999999995,0,
caariel,1,1,0.23,0,
paisley,1,1,1.05,0,
shaygan,1,1,0.89,0,
kootnai,1,1,0.52,0,
ostroff,1,1,1.94,0,
5oct,4,2,1.28,0,
alfaro,3,5,1.71,0,
good,20,32,20.230000000000004,0,
adooption,2,3,1.9,0,
moye,1,1,1.35,0,
buffy,2,2,0.83,1,
vagina,1,1,0.48,0,
humand,1,1,0.83,0,
takashi,1,1,0.42,0,
bush,4,4,2.86,0,
velharticky,1,1,0.1,0,
hellertown,1,1,0.67,0,
rubin,1,1,0.75,0,
incorrect,4,21,3.99,0,
pandas,1,1,0.65,0,
towner,1,2,0.92,0,
misna,1,2,0.73,0,
richelle,3,2,2.6100000000000003,0,
emilee,1,2,1.65,0,
burr,1,1,0.49,0,
sivo,1,2,0.25,0,
belgrade,2,2,0.9299999999999999,0,
paquale,1,4,0.35,0,
burt,2,2,2.5,0,
collord,1,1,0.8,0,
bitner,1,2,0.87,0,
clifford,12,16,13.670000000000002,0,
belgium,4,9,5.720000000000001,0,
vandevorde,1,3,0.61,0,
leaders,1,1,0.4,0,
minetree,1,1,1.11,0,
brekke,1,1,0.69,0,
gudavalli,1,1,0.63,0,
mehwish,1,1,0.63,0,
ann's,1,2,1.29,0,
burg,1,2,0.29,0,
burl,1,3,0.61,0,
burk,1,1,0.68,0,
guenthner,2,3,2.32,0,
car,2,2,2.11,0,
donick,1,2,1.95,0,
woodside,4,5,3.52,0,
cat,5,6,6.5,0,
marilyn,16,16,13.059999999999999,2,
can,1081,3042,1294.0499999999995,31,
mischiu,1,3,0.63,0,
childreb,1,2,0.42,0,
thome,1,1,0.8,0,
sorrentino,1,1,0.41,0,
children,204,1167,277.3100000000001,3,
reynics,1,1,0.86,0,
patriot,1,1,0.61,0,
adaption,4,5,6.970000000000001,0,
retreive,1,1,2.29,0,
jacque,1,1,0.79,0,
herriott,1,1,0.67,0,
longwell,2,2,1.92,0,
zorger,1,1,0.57,1,
petition,7,7,10.75,0,
comkarthynmorrisconroe,1,2,1.47,0,
celebrating,1,2,0.18,0,
quitugua,1,1,0.49,0,
cam,1,1,0.8,0,
thoma,1,2,0.4,0,
cal,2,3,1.07,0,
hicks,12,15,13.22,0,
ashwin,1,2,0.86,0,
rehman,2,9,1.17,0,
torrington,2,2,2.29,0,
pennslivania,1,2,0.31,0,
dametrius,1,1,0.27,0,
cbs,1,1,1.09,0,
crescione,2,1,1.88,0,
daigle,1,1,0.4,0,
tristian,1,1,0.17,0,
rachon,1,1,0.27,0,
reference,3,5,5.51,0,
lowsky,1,1,1.17,0,
rollno,1,1,0.12,0,
tooele,1,2,0.19,0,
altaf,1,1,0.3,0,
crilly,1,1,1.96,0,
couldwell,4,4,1.9700000000000002,0,
celebration,1,1,0.26,0,
cicola,1,1,0.49,0,
nikole,1,1,1.28,0,
imperial,1,2,1.55,0,
vanis,1,1,1.0,0,
dzuck,1,1,0.7,0,
insane,1,1,0.6,0,
sikorski,1,1,1.16,0,
bhavishya,3,4,1.6,0,
bethel,1,1,0.34,0,
krebs,1,6,0.81,0,
womens,2,2,3.04,0,
toledo,33,47,33.51,0,
blackwood,2,4,1.4000000000000001,0,
sabel,1,1,1.47,0,
valid0505316617081,1,2,0.78,0,
niimei,1,1,0.3,0,
seaford,3,4,3.66,0,
morgantown,5,5,7.31,0,
herbert,17,23,11.57,0,
remer,1,3,0.56,0,
bitrh,3,3,3.17,0,
knockernutt,2,2,1.78,0,
cronin,2,6,0.51,0,
kehrer,1,3,1.14,0,
karissa,1,1,0.47,0,
heights,17,20,23.000000000000004,2,
devereaux,1,1,1.83,0,
100762b,1,3,0.06,0,
markhuey,1,1,0.52,0,
bhatt,1,1,1.48,0,
gore,2,5,1.16,0,
healy,1,1,0.39,0,
rachel,28,42,23.850000000000005,0,
bsf,1,1,0.25,0,
malachi,2,3,3.08,0,
iaiennaro,1,1,1.4,0,
portsmouth,11,18,7.47,0,
14935,1,1,1.55,0,
oryall,1,1,0.77,0,
charney,1,1,0.39,0,
balio,1,1,0.78,0,
sims,5,4,2.7800000000000002,0,
mascali,1,1,1.1,0,
hobusch,1,1,0.83,0,
schaumburg,1,1,0.65,0,
faucett,1,2,1.8,0,
quinn,5,6,3.2899999999999996,0,
crain,2,7,0.95,0,
buel,1,5,0.65,0,
erjavac,1,1,0.9,0,
craig,24,34,18.3,0,
physiology,1,2,0.16,0,
koide,1,1,0.45,0,
celestin,1,1,0.45,0,
opera,1,1,0.89,0,
patrika,1,1,0.19,0,
isbell,1,1,0.36,0,
bitth,5,6,5.33,0,
goss,2,2,1.6300000000000001,0,
pocono,1,1,0.83,0,
friendly,1,1,1.23,0,
silt,1,1,1.48,0,
elkhorn,2,2,1.87,0,
factual,1,1,1.4,0,
titusville,2,2,1.9499999999999997,0,
twisdale,1,2,0.43,0,
luptin,1,1,0.57,0,
reische,1,1,0.89,0,
viginal,2,7,1.08,0,
boguniewicz,1,2,0.97,0,
antwann,1,1,0.27,0,
bud,1,1,0.55,0,
hinton,5,7,4.63,0,
usaf,1,1,1.0,0,
budd,1,1,2.93,0,
govt,5,4,6.140000000000001,0,
but,14,20,15.760000000000002,0,
buy,6,6,7.85,0,
20.11,1,1,0.25,0,
raising,1,1,0.98,0,
used,3,4,4.15,0,
resident,2,2,0.36,0,
gowd,1,1,0.03,0,
lowitzer,1,1,0.64,0,
caccioppoli,1,1,0.49,0,
longer,1,1,1.96,1,
zanchetti,1,1,0.68,0,
abdullah,1,1,0.29,0,
carrollton,4,5,2.52,0,
eunice,4,4,4.47,1,
smiltyne,1,3,2.06,0,
welker,1,2,0.08,0,
connection,1,2,0.72,0,
tongue,2,2,1.05,0,
patrick,46,54,38.71000000000001,0,
melaragno,1,1,0.44,0,
anette,1,1,0.71,0,
gouz,1,2,0.52,0,
h�sn�o?lu,1,2,0.56,0,
digney,1,1,1.63,0,
preston,7,8,7.75,0,
adpoted,1,1,2.15,0,
picture,15,51,12.469999999999999,0,
nahla,1,1,0.84,0,
vouchers,1,1,1.86,0,
hartsfield,1,1,1.17,0,
ellinger,2,1,2.4,0,
stories,2,17,0.72,0,
kowalczyk,3,6,1.75,0,
mencey,1,2,0.86,0,
sing,1,1,0.62,0,
updike,1,2,0.74,0,
moody,4,5,3.73,0,
quirk,1,1,0.75,0,
relatives,17,41,25.5,0,
recker,3,2,2.69,0,
odear,1,1,0.65,0,
morbley's,2,1,0.88,0,
redmond,4,5,4.89,0,
lehigh,3,6,2.7399999999999998,0,
movies,1,33,0.9,0,
alstadt,1,1,0.51,0,
ernest,15,20,14.48,0,
poptropica,1,2,0.45,0,
toyota,1,1,0.15,0,
misti,1,2,1.77,0,
cercife,1,2,0.16,0,
valdivia,2,2,0.8599999999999999,0,
temidis,1,2,0.75,0,
pickles,1,1,0.9,0,
bethanea,1,1,0.13,0,
bitza,1,2,0.8,0,
toney,2,2,1.8900000000000001,0,
misty,5,7,2.9400000000000004,1,
iredell,3,3,2.8699999999999997,0,
sabet,1,1,0.96,0,
howmuchdoesitcosttoorderabirthcertificateonline,1,1,1.19,0,
opens,1,1,1.83,0,
zavian,1,1,0.68,0,
tonge,1,1,1.88,0,
sipp,1,1,0.47,0,
bye,3,3,0.51,0,
canton,8,7,9.639999999999999,0,
baltimores,1,1,0.38,0,
mallory,6,5,4.08,0,
9th,11,13,8.51,0,
veleene,1,1,1.82,0,
thiruvallur,1,5,1.43,0,
147th,2,4,0.59,0,
larmou,1,3,1.06,0,
leih,1,1,0.34,0,
shaw,8,9,7.1899999999999995,0,
monk,1,1,0.75,0,
shay,1,1,0.63,0,
partanna,1,1,0.14,0,
mona,4,5,4.24,0,
shan,1,1,1.76,0,
akc,0,11,0.0,0,
iaccarino,1,1,1.08,0,
zipp,1,2,0.38,0,
helfing,1,1,1.06,0,
montseer,1,1,0.8,0,
cleland,1,1,1.23,0,
artesia,1,1,1.06,0,
marilee,1,1,0.41,0,
patientbirth,1,1,0.59,0,
ajo,1,1,1.48,0,
moms,11,21,10.700000000000001,0,
lenoir,8,8,9.700000000000001,0,
adelina,1,1,1.87,0,
mcpherson's,1,1,0.74,0,
pulaski,6,7,8.52,0,
government,35,181,39.99,0,
shealy,1,2,1.82,0,
aichs,1,2,0.48,0,
gaviglio,1,1,0.99,0,
kendallville,1,1,1.13,0,
shoshana,1,1,0.75,0,
medford,10,10,6.369999999999999,0,
bonifay,2,1,0.26,0,
courier,4,3,3.4,0,
nemec,2,4,0.24,0,
dorfschmidt,1,1,1.62,0,
ajc,1,1,0.77,0,
christiano,1,1,0.25,0,
zion,1,1,1.87,0,
toynette,1,1,1.06,0,
secundino,3,5,0.77,0,
diginal,2,2,1.67,0,
bernardine's,1,2,0.77,0,
leiz,1,1,0.62,0,
pablo,3,3,2.45,0,
christiana,2,1,1.68,0,
pomares,1,3,0.18,0,
ain,1,1,0.43,1,
nicholas,36,47,25.679999999999993,1,
retain,1,1,1.02,0,
air,11,16,14.81,0,
mono,2,6,1.08,0,
decoteau,2,1,0.24,0,
mothrrs,1,2,0.68,0,
gaither,2,3,1.21,0,
newpapers,2,0,2.16,0,
stravinsky,1,2,0.74,0,
stennett,1,1,1.0,0,
adaults,1,1,1.68,0,
jayden,9,10,8.2,0,
sheep,1,2,0.43,0,
left,3,3,3.04,0,
nemes,1,2,1.02,0,
ashburn,3,3,2.59,0,
sheet,1,1,0.9,0,
snider,2,2,1.49,0,
nirth,1,1,1.13,0,
meteorologist,1,1,0.4,0,
