word,clicks,impressions,cost,convertedClicks
armani,1,1,0.31,0,
rison,1,2,0.91,0,
lafollette,2,1,1.76,0,
stiner,2,2,1.25,1,
russians,2,2,1.48,0,
614th,1,3,0.56,0,
vetera,1,2,1.07,0,
kenya,3,4,0.69,0,
marianna,1,1,1.1,0,
charity,1,2,0.65,0,
bien,1,22,0.48,0,
logan,7,10,6.96,1,
barnabas,1,1,0.5,0,
revlotionary,2,1,0.82,0,
vetern,26,29,17.830000000000002,0,
kewaunee,1,1,0.94,0,
christman,1,1,0.64,0,
remembrance,1,1,0.84,0,
frankie,1,1,0.94,1,
repair,4,6,2.4400000000000004,0,
adrift,1,1,0.65,0,
samodio,1,2,1.11,0,
astoria,2,4,2.08,0,
lorreta,1,1,0.61,0,
wildon,1,2,0.96,0,
marked,3,17,0.81,0,
franklyn,3,15,2.12,0,
infantry,1755,4234,1095.4999999999998,23,
mcmurray,1,1,1.15,0,
balconi,1,1,0.58,0,
nigeria,1,2,0.25,0,
draftsman,1,1,0.82,0,
31122592,1,1,1.92,0,
sarver,1,1,0.93,0,
copperheads,1,2,0.62,0,
market,3,3,1.98,0,
pituch,3,2,2.58,0,
houseman,1,3,0.4,0,
marker,7,11,3.37,0,
cuttlefish,1,1,0.86,0,
burgamy,1,1,0.18,0,
denyszyn,1,3,0.77,0,
dll,2,2,1.6099999999999999,0,
brice's,1,3,0.32,0,
santiago,6,10,3.3699999999999997,0,
planeview,1,4,0.43,0,
farrington's,1,1,0.29,0,
ortiz,3,4,0.58,0,
other,21,326,13.64,0,
luttrell,1,1,0.37,0,
crown,1,2,0.88,0,
div,108,164,64.31,0,
dix,3,4,2.54,1,
garnett,2,2,1.15,0,
sandy,4,3,1.7799999999999998,0,
deadeye,2,3,0.39,0,
053aaaawbn,1,4,0.36,0,
hatcher,1,1,0.75,0,
roager,1,1,0.32,0,
dalaskey,1,1,0.48,0,
sands,1,2,0.79,0,
seabeas,2,2,1.12,0,
deham,1,1,0.66,0,
picacho,2,5,0.32999999999999996,0,
dis,1,1,0.4,0,
die,20,23,10.809999999999999,0,
adolph,11,13,10.769999999999998,0,
henrik,1,1,0.6,0,
isssued,1,1,0.14,0,
crowe,1,2,0.99,0,
bige,1,2,0.39,0,
parsons,3,4,0.77,0,
rhomagan,1,1,1.08,0,
litomisky,1,1,0.76,0,
titium,1,1,0.63,0,
?????????????????,1,1,0.32,0,
ambrose,6,8,2.88,1,
joesph,7,12,6.5,0,
origin,2,14,1.1600000000000001,0,
fougner,1,1,0.21,0,
petrof,1,1,0.92,0,
vidal,1,2,0.43,0,
how_many_americans_fought_in_the_korean_war,1,2,0.11,0,
vutis,1,1,0.67,0,
technologies,1,1,0.67,0,
krol,1,1,0.68,0,
beaver,2,2,0.9199999999999999,0,
danish,2,3,1.36,0,
holbert,1,1,1.78,0,
summer,4,249,3.01,0,
interpreters,3,4,2.26,0,
froman,1,2,0.7,0,
swat,1,9,1.92,0,
forgers,1,2,0.41,0,
recprds,1,1,0.76,0,
pharmacy,1,1,0.44,0,
30th,29,62,18.84,0,
wwdyi,1,1,0.94,0,
holding,1,1,1.11,0,
harasted,1,1,0.96,0,
rhd,3,5,1.85,0,
discharged,8,11,4.79,0,
wisniesski,1,1,0.84,0,
wynne,1,9,0.09,0,
klink,1,1,1.1,0,
delmarvanow,1,2,0.24,0,
mania,2,3,1.45,0,
corpa,1,1,0.31,0,
discharges,1,1,0.69,0,
sargeant,9,13,6.800000000000001,1,
timber,2,18,0.56,0,
portland,8,10,5.14,0,
memorials,11,61,5.61,0,
benifits,2,2,1.41,0,
sheerin,1,2,0.61,0,
bellard,1,2,0.31,0,
tranports,1,1,0.91,1,
kline,1,1,0.52,0,
jokn,1,1,0.29,0,
rgi,1,1,0.83,0,
armies,8,12,6.64,0,
middleboro,2,1,0.2,0,
desharnais,1,1,0.44,0,
quality,1,1,0.86,0,
crimean,1,71,0.28,0,
rgt,4,3,1.67,0,
viewing,1,2,0.65,0,
crimeal,1,1,0.83,0,
lonzie,1,5,1.82,0,
instruments,3,15,1.21,0,
salable,2,1,1.32,0,
brightwell,4,4,1.18,1,
ret,1,3,0.79,0,
whalen,1,1,1.47,1,
res,1,2,0.38,0,
rev,95,123,21.35,0,
rex,8,10,6.85,0,
soliers,1,1,1.12,0,
rew,1,1,0.61,0,
preseau,1,1,0.43,0,
kankakee,1,4,0.71,0,
erhardt,1,1,1.92,0,
leatherneck's,1,1,0.87,0,
john,976,1421,586.3900000000006,13,
klima,1,1,0.82,0,
rfc,1,1,0.33,0,
zabolski,1,1,0.78,0,
newcomb,4,5,3.1399999999999997,0,
roundtable,5,4,3.25,0,
whaley,1,1,0.71,0,
guard,100,180,75.54999999999997,2,
mog&gl,1,1,0.38,0,
debts,1,1,0.65,0,
roper,1,2,0.83,0,
333rd,1,1,0.1,0,
pity,1,105,0.49,0,
maney,1,3,0.85,0,
fernandes,1,1,0.39,0,
pitt,2,9,0.7999999999999999,0,
gardens,2,4,1.5699999999999998,0,
join,8,20,3.62,0,
reb,1,3,0.16,0,
manek,1,1,0.11,0,
labor,3,3,2.2600000000000002,0,
farmers,1,1,0.93,0,
ref,1,2,0.7,0,
rec,3,6,3.5,0,
red,67,141,43.35000000000003,1,
glidewell,2,2,2.05,0,
peoples,4,4,4.42,0,
reg,26,33,9.500000000000002,0,
inglima,1,1,1.01,0,
accurately,1,1,0.47,0,
fernandez,2,4,0.76,0,
infamtry,1,1,1.21,0,
rel,1,1,0.64,0,
johnston,16,18,9.63,1,
betterton,1,2,1.32,0,
506th,1,1,0.44,0,
reo,1,2,0.95,1,
dibello,1,3,0.2,0,
odus,1,1,0.49,0,
rep,1,1,0.97,0,
britain,17,129,10.280000000000001,0,
demolition,3,8,2.16,0,
33587,1,1,0.53,0,
architecture,1,1,0.41,0,
morocco,1,2,0.48,0,
rct,5,28,1.21,0,
haskins,2,3,1.2000000000000002,0,
mccollum,2,4,1.6600000000000001,0,
description,3,5,2.1,0,
manker,1,1,1.33,0,
dike,1,1,0.67,0,
beadle,2,3,1.3,0,
salvage,2,3,0.97,0,
davenport,4,5,2.83,0,
forsha,1,1,1.0,0,
burley,1,1,0.56,0,
ww11whenended,2,1,0.9,0,
czarnik,3,3,1.48,0,
hein,2,2,1.33,0,
barbed,1,1,0.84,0,
peska,1,1,1.24,0,
heil,2,2,1.18,0,
gibbons,2,2,1.38,0,
goodwin,8,12,6.05,0,
riendeau,1,1,0.79,0,
323i,1,1,0.82,0,
mississippi,60,111,29.47,1,
country,23,132,13.93,0,
alamein,3,11,1.3199999999999998,0,
speech,1,1,0.42,0,
tremble,1,1,1.24,0,
401st,1,1,0.73,0,
barber,3,2,3.59,0,
recruiting,2,4,1.06,0,
kittery,2,4,1.7999999999999998,0,
roleson,1,1,1.03,0,
poleniah,1,5,0.12,0,
suchil,1,1,0.48,0,
luedtke's,1,1,0.6,0,
ray,70,109,47.26999999999999,2,
arsenals,1,2,0.69,0,
zylstra,1,1,0.88,0,
revalotonary,1,1,0.53,0,
polino,1,1,1.06,0,
dill,3,9,1.98,0,
pasquele,1,1,1.06,0,
iiww,1,1,0.44,0,
rap,2,4,1.0,0,
rat,1,1,0.64,0,
harding,3,2,1.09,0,
rau,3,2,3.2,0,
business,1,1,0.35,0,
dime,1,2,0.54,0,
doniphan,1,1,0.83,0,
following,6,13,3.6300000000000003,0,
koreren,1,1,1.28,0,
dunmore,1,1,1.19,0,
quantum,1,1,0.73,0,
3yrs,1,1,0.93,0,
humphreys,1,1,0.25,0,
www11musenum,1,1,0.53,0,
volunteersjseph,1,1,0.6,0,
woman's,1,1,0.75,0,
diver,3,2,2.07,0,
holliday,1,1,1.24,0,
bakker,1,1,1.09,0,
paratroop,1,1,0.32,0,
citzen,1,6,0.43,0,
cioppi,1,1,0.27,0,
machuta,1,1,0.22,0,
kankas,1,1,0.41,0,
mcdevitt,2,2,1.6,0,
keipp,2,2,0.8500000000000001,0,
dinh,1,3,0.63,0,
miliary,8,10,9.91,0,
ukraine,3,62,1.49,0,
behavioralhealthcarenetwork,1,1,0.71,0,
musket,2,69,1.12,0,
female,18,24,12.18,0,
wasshnova,1,1,0.6,0,
jong,1,2,0.35,0,
raf,19,30,12.589999999999998,1,
coria,1,2,0.88,0,
rae,3,4,1.69,0,
upgraded,1,1,0.85,0,
wwiisoldiers,1,2,0.57,0,
strickland,3,5,2.14,0,
quintana,1,1,0.9,0,
jobs,2,3,1.23,0,
forsey,1,1,0.82,0,
t43,1,2,0.59,0,
weiner,1,1,0.52,0,
wafer,1,1,0.32,0,
dagger,4,15,3.49,0,
kansascivilwarrecords,1,2,0.98,0,
archer's,1,1,0.05,0,
rpv,1,2,0.17,0,
powabram,1,1,0.26,0,
rensselaer's,1,1,0.52,0,
help,24,34,14.330000000000002,0,
krueger,1,1,0.74,0,
dembraski,1,1,0.38,0,
corgi,1,1,1.22,0,
achievment,1,1,0.26,0,
jobe,2,2,1.8399999999999999,0,
wlliam,1,1,0.46,0,
aurthur,2,2,2.51,0,
element,1,4,0.29,0,
rifleman,1,1,0.74,0,
rot,1,4,0.19,0,
support,5,179,2.65,0,
preparation,1,1,0.64,0,
searching,28,35,31.360000000000003,1,
ron,4,8,3.88,0,
identify,6,9,3.5300000000000002,0,
roy,96,137,60.45999999999999,2,
roz,1,1,0.64,0,
puerto,37,87,24.410000000000004,0,
odom,4,4,2.13,0,
ludford,1,2,0.03,0,
malewiski,1,1,0.14,0,
suppose,1,9,0.58,0,
desourdi,1,1,0.48,0,
avenue,1,1,0.43,0,
passchendaele,1,1,0.15,0,
14038622,1,1,0.98,0,
jock,1,1,0.25,0,
guysboro,1,4,0.81,0,
ksli,3,2,0.65,0,
rok,1,1,0.38,0,
diedinww2,1,1,1.0,0,
ishmael,1,1,0.64,0,
roe,4,4,2.5300000000000002,1,
roh,1,1,0.56,0,
wirges,1,2,0.57,0,
tennesse,4,3,1.08,0,
corey,2,3,1.31,0,
3215,1,1,0.29,0,
vehicle,2,3,1.1,0,
leasure,1,1,0.21,0,
alameda,1,2,0.23,0,
diosdado,1,1,0.01,0,
resilience,1,2635,1.11,0,
desteese,1,4,0.4,0,
wilinsky,1,2,0.98,0,
yadkinville,1,1,0.61,0,
swissvale,1,1,0.95,0,
femail,1,1,1.67,0,
corea,2,6,0.67,0,
dillard,3,4,0.8200000000000001,0,
cortona,1,1,1.17,0,
fortson,1,1,0.72,0,
joan,2,2,0.94,0,
aguilar,2,5,1.78,0,
holandia,1,1,0.68,0,
held,9,13,2.87,0,
sholdiers,1,1,0.76,0,
kimbley,1,5,1.32,0,
foster,12,15,7.710000000000001,0,
hell,10,12,5.090000000000001,0,
rmt,2,4,0.85,0,
helm,1,1,1.43,0,
cords,1,1,0.89,0,
dothan,2,1,1.84,0,
michiganin,1,1,1.51,0,
kastelic,1,3,0.47,0,
reserves,4,4,2.7600000000000002,0,
testa,1,1,0.65,0,
corda,2,3,0.5,0,
keith,19,27,14.05,0,
menconi,1,1,0.22,0,
ww2african,2,5,1.12,0,
oakdale,1,2,1.06,0,
needles,2,2,1.73,0,
thelie,1,1,0.22,0,
drowne,1,1,0.83,0,
monastra,1,1,0.69,0,
miichigan,1,2,0.87,1,
mckenzie,6,12,4.29,0,
howerton,1,1,0.5,0,
lewis,91,119,55.46000000000002,1,
rld,1,1,0.7,0,
thompson,32,55,19.54,0,
polits,1,1,0.77,0,
vallier,1,1,1.44,0,
osprey,2,18,1.29,0,
hero,37,48,21.709999999999994,0,
pilot's,1,3,1.06,0,
herr,2,2,0.54,0,
kleinhans,1,3,0.94,0,
here,3,27,1.61,0,
rm2,1,1,0.67,0,
jeffro,2,1,1.24,0,
herb,4,4,2.52,0,
brittish,1,1,0.49,0,
95th,11,27,8.69,0,
calidonia,1,2,0.36,0,
dreyfus,1,1,0.29,0,
randolf,1,2,0.53,0,
wkii,1,2,0.26,0,
polish,21,69,17.41,0,
tanks,23,168,15.139999999999999,0,
coral,1,1,0.23,0,
bertolino,1,1,0.46,0,
belarus,1,3,0.71,0,
oaktreessys,1,1,0.58,0,
rockets,2,2,1.2000000000000002,0,
tanki,1,1,0.32,0,
gorham's,1,1,0.48,0,
80th,13,28,9.67,0,
lavern,1,1,0.88,0,
super,1,1,0.42,0,
dewoody,1,1,0.14,0,
rozelle,1,4,1.25,0,
bordelon,1,1,0.43,0,
ethiopian,1,1,0.43,0,
brinson,1,4,0.53,0,
marrket,1,1,0.34,0,
feldwebel,1,1,0.91,0,
drewry's,1,1,0.77,0,
chesney,1,1,0.32,0,
rio,2,2,1.4,0,
magill,2,2,2.12,0,
cacciola,1,1,0.92,0,
mascoutah,1,1,0.91,0,
bham,1,1,0.57,0,
dive,3,5,1.51,0,
zrinsky,1,1,2.09,0,
viotsia,1,5,0.12,0,
tichenor,1,2,0.57,0,
rim,1,1,0.65,0,
amazon,4,7,2.67,0,
registery,1,1,0.8,0,
tesnoi,1,5,0.12,0,
euston,1,1,1.18,0,
churchs,1,1,0.5,0,
joel,10,13,5.720000000000001,0,
amber,1,1,0.55,0,
registers,2,4,3.52,0,
fauquier,1,1,0.72,0,
dalessandro,1,1,0.94,0,
brawley,1,1,0.96,0,
havens,1,1,1.0,0,
gorgoues,1,2,0.24,0,
rwi,1,1,0.25,0,
updyke,1,2,0.88,0,
production,4,4,3.2199999999999998,0,
heeringa,1,5,0.06,0,
lyal,1,2,0.95,0,
grandfathers,5,5,7.24,0,
tangeman,1,1,0.05,0,
pier,2,2,2.23,0,
silvertooth,1,1,0.28,0,
736squadran,1,2,0.57,0,
32987094t43,1,1,0.69,0,
duarte,1,1,0.56,0,
escobosa,1,1,0.28,0,
ohrt,1,2,0.49,0,
reader's,50,1798,15.71,2,
swedish,1,1,0.75,0,
ribbons,95,7400,64.36999999999999,3,
under,27,65,15.660000000000002,1,
oder,1,2,1.25,0,
flashcards,1,3,0.29,0,
hightower,2,2,1.62,0,
skaff,1,1,0.11,0,
rabassi,1,3,0.26,0,
insunk,1,1,0.59,0,
volkert,1,2,0.55,0,
uhrichsville,1,2,0.43,0,
gulliver,1,1,0.32,0,
chesebro,1,1,0.49,0,
revoultionary,1,1,0.83,0,
grandparents,2,2,1.32,0,
hemingways,1,1,0.23,0,
rye,1,1,0.44,0,
monahan,1,1,0.54,1,
patrol,6,15,3.46,0,
ruf,1,3,0.36,0,
oklahoma,41,69,23.520000000000007,0,
wwiinsignias,1,2,0.76,0,
zachariah,2,2,1.3399999999999999,0,
run,13,48,5.2,1,
coleww2,1,1,0.43,0,
tbiglowsoilder,1,1,0.61,0,
perry,17,33,12.110000000000001,1,
damned,1,2,0.96,0,
pics,21,40,9.350000000000001,0,
macfarlane,1,1,0.98,0,
perru,1,1,0.29,0,
ancestors,31,33,32.78,0,
pick,1,1,0.46,0,
osteoarthritis,2,2,1.33,0,
regimate,1,1,0.17,0,
ancestory,4,4,4.81,1,
pico,2,3,1.9100000000000001,0,
levin,2,4,0.86,0,
reich,4,219,2.99,0,
levis,3,3,2.46,0,
koschmann,1,1,0.55,0,
sleza,1,5,0.12,0,
bemidji,1,1,1.08,0,
payette,2,2,0.8799999999999999,0,
wwii_honorl,1,1,0.94,0,
seibert,1,1,0.93,0,
kacuta,1,2,0.53,0,
davidcaldwell,1,1,0.35,0,
isconsin,1,1,0.5,0,
hdqr,2,1,0.54,0,
korger,2,3,1.5,0,
penziul,1,4,0.59,0,
rsm,3,2,0.65,0,
acure,1,7,0.69,0,
barends,1,2,1.27,0,
vitu,1,1,0.35,0,
contrino,1,2,1.45,0,
stobert,1,1,0.73,1,
ptzdepdfcyj,1,2,0.79,0,
vito,12,17,8.919999999999998,0,
mireles,1,1,0.53,0,
lyel,1,3,0.71,0,
province,1,1,0.47,0,
conover,1,1,0.95,0,
deplore,1,1,0.09,0,
schoener,1,1,0.12,0,
sobieski,1,4,0.56,0,
regimant,1,1,0.28,0,
badeau,1,3,0.87,0,
submarpne,1,10,0.36,0,
dexxhvopd,1,3,0.35,0,
saved,3,3,1.8,0,
lacey,1,1,0.5,0,
japnese,1,1,0.31,0,
veteransin,1,1,1.04,0,
lyda,1,2,0.6,0,
theophilis,1,1,0.36,0,
troxells,1,1,0.46,0,
recognizing,1,1,0.74,0,
vetrens,8,9,4.859999999999999,0,
charie,1,1,0.2,0,
athey,1,2,0.38,0,
flambeau,2,2,1.01,0,
saves,2,2,0.72,0,
bruinooge,1,1,0.79,0,
invasions,2,3,1.25,0,
timmonsville,1,1,0.42,0,
zych,1,1,0.67,0,
teacher,4,5,2.17,0,
medal,616,7732,266.41000000000025,6,
chares,1,1,0.28,0,
reiff,2,3,1.3900000000000001,0,
aero,3,4,0.96,0,
20at,1,1,0.4,0,
teson,1,2,0.68,0,
swimming,1,2,0.96,0,
arminas,1,1,1.2,0,
rippey,1,2,0.61,0,
arthurs,1,2,0.21,0,
arthurr,2,1,0.08,0,
corcoran,2,3,2.19,0,
komorowski,2,9,0.76,0,
counter,1,2,0.29,0,
pinback,1,2,0.52,0,
wofford,2,2,1.1099999999999999,0,
blessington,1,1,0.69,0,
alarm,1,1,0.91,0,
charge,7,11,2.54,0,
hakim,1,1,0.23,0,
usnavyratesk2cww2,1,2,0.61,0,
gouker,2,1,1.56,0,
mcclary,1,1,0.69,0,
opipari,1,1,1.79,0,
baradell,1,1,0.39,0,
chit,1,4,0.68,0,
aluthans,1,1,0.55,0,
348th,1,3,0.87,0,
boozer,1,1,0.67,0,
pina,1,3,0.75,0,
chub,1,1,1.07,0,
singbush,1,1,0.89,0,
virtnam,1,1,0.66,1,
lacks,1,1,0.5,0,
sac,1,1,0.93,0,
sad,1,1,0.4,0,
centerforminorityveterans,1,1,1.06,0,
myron,6,6,5.680000000000001,0,
mcconaughy,1,2,1.05,0,
76182,1,1,1.24,0,
molina,1,1,0.13,0,
moline,1,1,1.51,0,
sal,2,7,0.97,0,
sam,22,44,16.200000000000003,1,
mcclain,5,20,2.56,0,
chronological,1,7,0.56,0,
pins,23,7026,14.469999999999999,0,
stock,4,7,1.15,0,
salvitor,1,1,0.23,0,
charle,2,2,1.87,0,
guards,9,11,6.930000000000001,0,
pino,1,1,0.32,0,
morgan,26,34,18.95,0,
pine,1,1,0.41,0,
hakes,1,2,0.5,0,
oshksh,1,2,0.89,0,
medel,1,1,0.45,0,
phippine,1,1,0.63,0,
hartzog,1,1,0.98,0,
ysidor,1,1,0.4,0,
andersonyille,1,1,0.58,0,
jose,34,58,27.779999999999994,1,
florea,1,1,0.61,0,
engagements,3,4,1.54,0,
facteau,1,1,0.01,0,
aurther,1,1,0.98,0,
wolrld,3,4,1.91,0,
schnell,1,1,0.99,0,
receiving,3,4,1.52,0,
duffel,1,1,0.26,0,
sc1,1,1,0.91,0,
san,35,45,21.100000000000005,1,
happened,36,87,17.13,0,
flores,7,8,5.78,1,
cutts,1,13,0.53,0,
miaus,1,1,0.22,0,
howlett,1,1,0.35,0,
say,2,4,1.27,0,
lygeneseeww2vets,1,2,1.02,0,
saw,4,4,2.2800000000000002,0,
sergants,1,1,0.38,0,
years,69,423,30.940000000000005,1,
snyder,17,27,10.819999999999999,0,
uncomfortable,2,1,0.56,0,
kendrick,1,1,1.01,0,
brittian,1,1,0.35,0,
pila,1,1,0.61,0,
mizoguchi,1,1,0.3,0,
pill,2,2,1.0,0,
spartanburg,1,1,0.35,0,
ohio,306,853,155.32999999999987,4,
museums,9,15,6.839999999999999,0,
buying,1,1,0.87,0,
pile,1,2,0.85,0,
repass,1,1,0.46,0,
lamarca,1,1,0.49,0,
fighter,112,506,72.80999999999996,0,
gunnison,1,2,0.46,0,
silverstone,1,2,0.8,0,
kincaid,2,2,1.37,0,
bowers,6,10,2.4499999999999997,0,
chustz,1,2,0.59,0,
englund,1,3,0.59,0,
folger,2,2,1.02,0,
b52's,1,1,0.31,0,
menadue,1,1,0.52,0,
burghardt,1,1,0.23,0,
macmullin,1,1,0.67,0,
getman,1,3,0.31,0,
kopchaitz,1,1,0.17,0,
databases,1,1,0.97,0,
antony,1,1,0.53,0,
hallock,1,4,0.84,0,
pike,9,22,5.45,0,
bowling,3,3,1.94,1,
beacon,1,1,0.41,0,
tiensen,1,3,0.86,0,
kakasic,1,1,0.97,0,
wholehouse,1,1,1.11,0,
siegfried,2,5,1.34,0,
corsi,1,2,0.53,0,
marlclay,1,1,0.25,0,
borneo,2,3,1.6800000000000002,0,
hear,2,2,0.8400000000000001,0,
police,21,58,14.86,0,
lyme,1,1,0.34,0,
alamos,1,1,0.35,0,
mymagazine,1,2,0.61,0,
rightmire,1,1,0.2,0,
chpm,1,2,0.56,0,
dugas,1,2,0.39,0,
farley,7,8,3.62,0,
head,7,14,3.5100000000000007,0,
teske,1,1,0.48,0,
recrods,1,1,2.36,0,
worldwar2museuminneworleans,1,3,1.21,0,
matsfield,1,2,0.74,0,
troutner,2,1,0.82,0,
blankenbeckler,2,1,2.44,0,
signals,2,2,1.6400000000000001,0,
fullick,1,1,0.54,0,
lyle,19,20,15.150000000000002,0,
voices,2,18,1.1,0,
chow,1,1,0.77,0,
obituary,28,45,16.96,0,
policy,1,1,0.41,1,
alabamaians,1,1,0.85,0,
chop,13,82,4.3100000000000005,1,
media,1,2,0.65,0,
medic,30,50,16.700000000000003,0,
gastgeb,1,1,0.55,0,
458th,2,4,2.47,0,
pirbright,1,1,0.38,0,
chsc,1,1,0.53,0,
emery,7,9,4.33,0,
brokaw,1,1,1.36,0,
locateing,1,1,0.42,0,
stois,1,1,1.64,0,
worldwartwo,2,2,1.18,0,
39th,9,13,4.19,0,
debra,1,2,0.35,0,
august,23,27,16.049999999999997,0,
extracts,1,1,0.14,0,
tolson,1,1,0.64,0,
corps,392,1481,287.8000000000002,6,
miselnicky,1,1,0.87,0,
774th,2,2,0.25,0,
knoxboro,1,2,0.78,0,
sanford,7,11,4.4399999999999995,0,
savoy,1,1,0.45,0,
veteransby,1,3,0.41,0,
muich,1,1,0.3,0,
buonocore,1,1,0.69,0,
ligenfelter,1,1,0.97,0,
simole,1,2,0.46,0,
squadrons,21,68,10.49,2,
pion,2,1,0.54,0,
amerikan,1,1,0.71,0,
piot,1,1,0.46,0,
bombing,18,29,11.15,0,
fairbury,1,1,1.58,0,
20mm,1,1,0.36,0,
winfred,1,1,0.88,0,
paulsen,2,3,0.98,0,
denzel,1,1,0.78,0,
sgt,108,187,60.87,2,
eliasof,1,1,0.68,0,
lynn,15,19,11.51,1,
mccullough,6,6,2.78,0,
winfree,1,1,0.7,0,
charlestown,3,3,1.94,0,
searh,2,2,1.19,0,
dwyer,3,5,2.12,0,
she,1,1,0.49,0,
sears,1,1,0.54,0,
andr�s,1,1,0.94,0,
defiance,2,17,0.79,0,
vids,1,1,0.37,0,
334th,3,3,1.13,0,
lindsey,5,5,1.9100000000000001,0,
blount's,1,2,0.12,0,
patterns,2,2,1.08,0,
moresby,1,1,0.94,0,
death,243,3626,187.57999999999996,5,
battel,2,2,0.42000000000000004,0,
suttenfield,1,1,0.32,0,
fecych,1,1,1.05,0,
madame,1,1,1.0,0,
weetauk,1,1,0.58,0,
battet,1,1,0.78,0,
panarici,1,1,1.05,0,
lyon,3,3,1.3199999999999998,0,
shellcross,1,1,0.85,0,
battey,1,2,0.13,0,
beachy,1,3,0.36,0,
wrodl,1,1,0.6,0,
prudence,1,1,0.51,0,
21663764,1,1,1.24,0,
ritter,1,2,0.59,0,
rosendo,2,4,1.58,0,
district&quot,1,2,0.44,0,
albin,3,3,2.3600000000000003,0,
kutztown,1,2,0.88,0,
view,20,37,16.65,1,
viet,82,675,45.25000000000001,0,
decent,2,2,1.1600000000000001,0,
mcwhirter,3,2,0.9600000000000001,0,
brenner,3,3,1.5,1,
murillo,1,1,0.68,0,
courville,1,1,0.25,0,
honorable,7,21,5.83,0,
percy,4,6,2.39,0,
teilhard,1,2,0.55,0,
nudenberg,1,1,0.5,0,
six,2,3,0.6000000000000001,0,
mosier's,1,2,0.55,0,
greeneville,1,1,0.95,0,
somerset,6,7,4.83,1,
opyrchal,1,1,0.99,0,
siedhof,1,2,0.95,0,
blodget,1,2,1.1,0,
pelster,1,2,0.72,0,
italy,156,611,96.74000000000004,5,
perch,1,2,0.52,0,
sid,2,6,1.26,0,
leopold,2,3,1.92,0,
sic,1,1,0.26,0,
lynxville,1,1,1.44,0,
desalination,1,2,0.82,0,
history,661,14822,342.1499999999997,11,
sit,1,0,1.37,0,
dadid,1,1,1.92,0,
charts,1,1,0.48,0,
wepons,2,2,0.87,0,
sir,3,3,1.67,0,
sk2,1,2,0.57,0,
costas,3,5,1.71,0,
osj000,2,2,0.44,0,
sim,1,1,1.16,0,
copperhill,1,2,1.65,0,
stembridge,1,1,0.43,0,
dadio,1,1,0.28,0,
sig,8,7,5.33,0,
michel,1,2,0.38,0,
se2,2,7,0.84,0,
perez,1,1,1.44,0,
lcm's,1,1,0.42,0,
viewster,1,1,1.0,0,
maloney,6,10,5.03,0,
navyww2tshirts,1,1,0.89,0,
courtly,1,2,0.82,0,
agee,1,1,1.54,0,
identifacation,1,1,0.49,0,
striking,2,1,2.04,0,
berlinchen,1,1,0.7,0,
kleinschmidt,1,1,1.06,0,
koeean,2,2,1.51,0,
satta,1,2,0.45,0,
hanneman,1,1,0.83,0,
coolidge,1,1,0.43,0,
everybody,1,1,0.85,0,
dhswtt6tttx,1,1,0.48,0,
light,19,29,9.61,2,
peret,1,1,0.72,0,
ages,1,3,0.17,0,
37005254,1,1,0.9,0,
harpers,2,10,0.52,0,
sd3,1,1,0.86,0,
documented,1,1,0.08,0,
battan,2,1,0.34,0,
lipscomb,1,1,1.01,0,
lindsay,4,7,1.4300000000000002,0,
myres,1,1,0.54,0,
lavonia,1,1,0.47,0,
amerian,1,1,0.3,0,
melton,3,3,1.23,1,
fairbrother,2,2,1.1600000000000001,0,
executive,2,1,0.44,0,
nutcracker,1,2,0.27,0,
aworld,1,1,0.51,0,
mcbride,4,4,1.57,0,
2256,1,3,0.72,0,
vian,1,3,0.41,0,
totalitarianism,1,2,0.7,0,
voyle,1,1,0.35,0,
whiddon,1,1,0.54,0,
albee,1,1,0.34,0,
sch,1,1,0.79,0,
bible,2,2,1.8599999999999999,0,
se1,1,2,0.72,0,
carmelo,3,5,1.56,0,
sex,3,5,1.6800000000000002,0,
ser,3,3,2.96,0,
ruby,1,1,1.27,0,
daddy,3,5,1.05,0,
20of,1,1,0.18,0,
burkee,1,1,1.77,0,
set,10,447,5.960000000000001,0,
department,33,63,25.489999999999995,0,
65fth,1,5,0.15,0,
nasawanga,1,1,0.45,0,
vick,1,2,0.31,0,
kershner,2,2,1.47,0,
milbourne,1,1,0.98,0,
seale,1,2,0.63,0,
francesco,1,2,0.75,0,
cilil,2,3,0.56,0,
seals,4,5,3.37,0,
aachen,3,18,1.73,0,
ciliv,1,2,0.28,0,
sfc,2,2,1.0499999999999998,0,
intocht,1,1,0.43,0,
tewksbury's,1,1,0.28,0,
barchi,1,1,0.57,0,
johnsonberg,1,1,1.02,0,
individuals,2,3,0.45,0,
paegel,1,1,1.05,0,
babbie,1,1,2.03,0,
tyler,5,10,2.3000000000000003,0,
pyle's,4,89,1.49,0,
slaughter,2,2,2.02,1,
manley,3,3,2.44,0,
507th,2,2,1.17,0,
glennis,1,1,0.87,0,
judson,4,8,1.66,0,
saitta,1,4,0.77,0,
vide,1,1,0.59,0,
bashaw,1,2,0.64,0,
sf3,3,5,3.1200000000000006,0,
wathens,1,1,0.44,0,
jumpers,1,1,1.32,0,
christensen,5,6,3.25,0,
sea,39,57,21.9,0,
hdgs,1,1,0.36,0,
basham,1,2,0.72,0,
31st,11,18,6.6499999999999995,1,
ww2assumption,1,2,0.75,0,
blackmore,2,2,1.22,0,
tremain,1,1,0.24,0,
gutteysburo,1,2,0.59,0,
